user_id,timestamp,event_type,device_type,product_id,price
3f4cb892-3d7d-48fa-ac54-4dc9cf15ca72,2026-01-31 10:32:28.991325,add_to_cart,web,90,160.67776833989876
75f48b42-35f6-48a0-8067-feaf10f3f430,2026-01-31 10:32:28.991325,add_to_cart,web,34,473.09773167292167
52ab19ca-df70-4796-9cd1-39f44a6fca40,2026-01-31 10:32:28.991325,user_signup,web,17,342.95358968729715
804f94ba-6f65-4616-a4cf-c64a0549c694,2026-01-31 10:32:28.991325,product_view,web,27,249.62332304211287
7ef90659-aecd-42db-b184-b87220792f04,2026-01-31 10:32:28.991325,product_view,web,68,476.0377763914327
91e57784-3f73-4b94-8491-7077133c94c8,2026-01-31 10:32:28.991325,user_signup,web,45,418.4489286299941
ef36a288-9ba5-4b4c-a3a6-6d04063a0b1e,2026-01-31 10:32:28.991325,user_signup,mobile,90,138.57370347354635
15d6fb4c-47bc-4575-9964-1ce738ca1ff7,2026-01-31 10:32:28.991325,user_signup,web,4,377.1715003550564
532abbae-52c3-47ae-8b1a-69e94fdeff75,2026-01-31 10:32:28.991325,user_signup,mobile,7,301.46750902289006
0e9d24c4-bba0-40a2-b268-71814f181e7b,2026-01-31 10:32:28.991325,product_view,mobile,17,186.89558692621335
676eb598-d426-45b9-9b2d-74e80fa5e712,2026-01-31 10:32:28.991325,purchase,web,100,28.74103060667052
7d1b5546-d1d6-4071-a987-40395c2edf61,2026-01-31 10:32:28.991325,user_signup,mobile,54,122.04707815023741
19ec28b2-0346-47ae-9f06-fd71d8f7ac77,2026-01-31 10:32:28.991325,product_view,mobile,11,84.45193044846614
f16db728-30f0-444f-ac63-d3c0b79e8861,2026-01-31 10:32:28.991325,user_signup,web,84,133.99206180500434
0a17bfe5-e191-41fd-adf7-62578d2cbc3a,2026-01-31 10:32:28.991325,add_to_cart,web,15,218.33230781378236
b1760573-6625-46cb-9847-ad4e671164a1,2026-01-31 10:32:28.991325,add_to_cart,mobile,18,299.29401408777807
63b40c6a-dd6e-4600-9bdd-7e67adb68dc2,2026-01-31 10:32:28.991325,product_view,mobile,68,405.55810604569007
f7dc5ac8-d435-48e6-9219-d4b0bc1be19b,2026-01-31 10:32:28.991325,purchase,mobile,28,151.54017206180077
57a964f3-8318-4926-9207-a6234bad7300,2026-01-31 10:32:28.991325,product_view,mobile,17,50.49561192603111
55376e5c-8da3-4064-8f9c-6922095331e3,2026-01-31 10:32:28.991325,user_signup,mobile,8,26.45902439784737
c7ea64e7-6f09-448b-b8f8-feed7510deaf,2026-01-31 10:32:28.991325,user_signup,mobile,21,302.12838499304604
6f6d3b79-0c22-41d6-a896-a38a47068320,2026-01-31 10:32:28.991325,purchase,mobile,18,38.88461956764432
ddfe80a6-aeb8-4458-bfb7-fc8a8e87c986,2026-01-31 10:32:28.991325,user_signup,web,26,241.86954355542548
73ee48ad-8870-401a-8e75-f6d3a4478006,2026-01-31 10:32:28.991325,purchase,mobile,17,401.5803305465665
e8bda311-27f9-4eec-bb4b-cf8fb31d480c,2026-01-31 10:32:28.991325,add_to_cart,web,64,59.85885456720227
90c6e0e6-7371-4fbf-ba63-973bcf950ee5,2026-01-31 10:32:28.991325,product_view,web,79,410.17228237842284
af72437e-97c0-4bd6-a1f4-12fa36ffcb9c,2026-01-31 10:32:28.991325,add_to_cart,web,79,386.23891728246537
3bbc17f6-d381-41a6-9394-67920fb35eb3,2026-01-31 10:32:28.991325,user_signup,mobile,72,424.16815930302363
cc7278fc-081d-4d93-9238-a8c0584348c9,2026-01-31 10:32:28.991325,purchase,web,62,303.74218571885
d07e0ef7-d51d-4af2-87cd-228c960c4b71,2026-01-31 10:32:28.991325,purchase,web,6,24.069201430520692
054f2e9e-885b-4359-b217-f5bdaf1a9566,2026-01-31 10:32:28.991325,purchase,mobile,57,454.838366363209
7fb38c48-3afa-4f1d-9783-72f88ce0103a,2026-01-31 10:32:28.991325,purchase,web,17,360.5095521220047
4389f574-512d-41ef-a215-6bf0e01bfafb,2026-01-31 10:32:28.991325,purchase,web,30,98.39983564303526
20719108-0b23-41a9-8e15-a9859fa7c4a5,2026-01-31 10:32:28.991325,user_signup,web,45,84.02936145242637
78d53fe2-8f68-4811-a81d-fa99c957be96,2026-01-31 10:32:28.991325,user_signup,mobile,56,239.0019760144006
6b9a1ef8-8fde-4ed1-bb05-40abaf3b5351,2026-01-31 10:32:28.991325,user_signup,mobile,12,471.11987446747725
8d84caf5-86a4-4d4d-9dea-237ec1dba6c7,2026-01-31 10:32:28.991325,purchase,mobile,33,122.38813978386081
cb7a29e3-be28-42e7-a148-950836028a00,2026-01-31 10:32:28.991325,product_view,web,14,348.37616326168103
ae9568ea-d763-4f5f-9668-da30451210ce,2026-01-31 10:32:28.991325,product_view,web,25,97.2727003687512
1e3ebb29-35d8-4ed3-ad68-c44067e7ef33,2026-01-31 10:32:28.991325,product_view,mobile,69,400.65560911028643
d87d3426-5130-47ab-9286-5380f9b61ca8,2026-01-31 10:32:28.991325,add_to_cart,mobile,73,164.17104853879508
74c9f618-9f7f-45da-959e-34aa042b88e8,2026-01-31 10:32:28.991325,purchase,web,20,370.3296218947485
6e3b1528-c004-403d-b7f1-9cb9d78f4806,2026-01-31 10:32:28.991325,purchase,web,69,276.7492876980376
8705932a-ac1b-46e4-8161-44b391b557c5,2026-01-31 10:32:28.991325,user_signup,mobile,63,47.43477098263067
036d840a-0c3d-466c-95fa-cdad2d18b0af,2026-01-31 10:32:28.991325,add_to_cart,web,72,130.6680542420125
3ff67f75-4de8-4ca7-8da2-a4e440776c54,2026-01-31 10:32:28.991325,user_signup,web,1,103.7340529170028
7c581bc6-86e2-4c4b-b8ca-6bfc5d97e9cc,2026-01-31 10:32:28.991325,add_to_cart,mobile,43,218.90872414116026
27d6f221-4b88-4aa5-b2af-f60337b740b7,2026-01-31 10:32:28.991325,purchase,mobile,40,389.7551544506797
e30ac31e-c2e5-4463-9d77-c7c12082f436,2026-01-31 10:32:28.991325,add_to_cart,mobile,55,435.3867549829047
b9368175-4a34-4d29-a3e9-93e2c892b959,2026-01-31 10:32:28.991325,purchase,mobile,64,490.56038966606775
6f9ef6d0-69cf-45fa-8132-c230972aa021,2026-01-31 10:32:28.991325,add_to_cart,mobile,50,363.62650219380913
fc657523-8647-4c58-887b-13565d7f79f9,2026-01-31 10:32:28.991325,add_to_cart,web,71,486.50474182221853
45757df0-dca3-4ac7-9762-4ca5980032df,2026-01-31 10:32:28.991325,product_view,web,42,121.92045107013973
6c80022f-e767-42b3-8926-ff45bc246733,2026-01-31 10:32:28.991325,product_view,mobile,9,186.6630029166867
112cfc42-f123-4669-8f3e-ad43aaf93f82,2026-01-31 10:32:28.991325,product_view,mobile,7,45.16000129629495
c4d0532d-6764-485c-bae8-1eae57050814,2026-01-31 10:32:28.991325,product_view,web,57,72.36975909060637
030400e9-8957-42eb-b820-b0a4e68dc4d4,2026-01-31 10:32:28.991325,purchase,mobile,65,419.5154046950372
3f5c7985-3e53-4699-bf9a-34400ad147d0,2026-01-31 10:32:28.991325,product_view,mobile,73,44.84463684345006
4294ff92-cc64-4819-a2da-6041a5251c6d,2026-01-31 10:32:28.991325,user_signup,web,97,349.26039734311297
4bea6844-3d4d-4e18-ab8f-bd818efa104f,2026-01-31 10:32:28.991325,product_view,mobile,21,137.4324335465511
15ab3f86-5f78-4043-bdd1-db16a1bb2163,2026-01-31 10:32:28.991325,purchase,mobile,77,486.46461301426274
c049fc1f-b8ff-4656-a0cc-e28778191052,2026-01-31 10:32:28.991325,purchase,mobile,6,75.2185942671266
55560ed9-cf02-48b0-8a48-075c36334741,2026-01-31 10:32:28.991325,add_to_cart,web,70,101.42019409567546
b0eb36a9-09a8-4141-9631-3bef5bef5ddf,2026-01-31 10:32:28.991325,user_signup,mobile,81,285.4661276091854
ee560054-9c1e-4100-a7bf-fc32708d5666,2026-01-31 10:32:28.991325,user_signup,mobile,20,220.1417138934081
627295a3-638e-46b2-ba24-aa7327ccfa1e,2026-01-31 10:32:28.991325,add_to_cart,web,42,170.26171076123546
6a2ec30b-1cdf-466e-8c68-0ba53dd4efe9,2026-01-31 10:32:28.991325,purchase,mobile,41,59.26821388636314
15f9cf9b-7a59-441c-9c89-95a26cb20807,2026-01-31 10:32:28.991325,user_signup,web,48,56.64191035116407
6ad1f511-b3df-4ed1-8696-769f182ceae9,2026-01-31 10:32:28.991325,add_to_cart,web,76,402.83661558221877
446d9470-b23b-47d4-957b-91b1455a4455,2026-01-31 10:32:28.991325,purchase,web,2,56.77800503845773
dbbc4015-1ad6-470c-942c-ccaf25244500,2026-01-31 10:32:28.991325,add_to_cart,web,69,301.7400497596769
1165791b-881a-4d24-a5f7-2ba87d8f73a0,2026-01-31 10:32:28.991325,purchase,web,64,207.68294333007034
e5c1bdbf-3348-4541-92e8-fb48a4336c7f,2026-01-31 10:32:28.991325,purchase,web,52,385.56378615150453
8173ac72-b8f3-41ec-9eb9-5894845a0f09,2026-01-31 10:32:28.991325,user_signup,mobile,93,43.68849700398635
b90127cd-13b6-4d55-a5fb-d2a1fe70f73f,2026-01-31 10:32:28.991325,user_signup,web,77,416.9084359197124
bcad951f-6560-4d20-be38-cf129a4b94c7,2026-01-31 10:32:28.991325,product_view,web,25,420.22000233011227
a76f5e42-c405-4479-bdf8-457688588772,2026-01-31 10:32:28.991325,purchase,mobile,28,252.19495744259135
1127e388-554a-408f-a484-c8ddafd403cd,2026-01-31 10:32:28.991325,user_signup,mobile,25,307.9642923361755
4c092d2c-50f2-4638-a35c-e39a43929eac,2026-01-31 10:32:28.991325,user_signup,web,13,199.29275794712098
d050ce86-0a2b-40d5-8201-a8887e2980db,2026-01-31 10:32:28.991325,product_view,web,29,417.2736983415542
42c20f71-5bf9-4a0a-abbc-fc88ff8f0d2d,2026-01-31 10:32:28.991325,add_to_cart,web,83,149.11527371506048
6079c846-385a-4968-bb72-5f8859f7e705,2026-01-31 10:32:28.991325,add_to_cart,web,52,481.8009155004463
1c2daf0c-7075-4e97-8df4-634cf412228e,2026-01-31 10:32:28.991325,purchase,mobile,71,369.9437947323956
9e546894-32f5-4ee1-9050-5454076919b4,2026-01-31 10:32:28.991325,product_view,web,31,310.89993024684867
abc83e29-79c1-4f28-b066-871d1e6ea887,2026-01-31 10:32:28.991325,user_signup,web,25,489.26868232352695
2112b42e-16f1-4b56-912f-a9d123919caf,2026-01-31 10:32:28.991325,add_to_cart,mobile,32,303.8414270319794
a4ef1023-c395-469f-9502-c4b15ab9b290,2026-01-31 10:32:28.991325,product_view,web,92,218.46779559276447
bfc37f67-7472-40a7-84ab-69300389525b,2026-01-31 10:32:28.991325,user_signup,web,100,284.26104934997437
ff6b2551-fc1d-4a25-92ff-d82839729582,2026-01-31 10:32:28.991325,product_view,mobile,38,385.6135840340928
ec748caf-38db-4c34-a4c2-6234b7194a07,2026-01-31 10:32:28.991325,purchase,mobile,51,229.06008480793616
a90dba34-9c7a-44b3-91d7-a86a16f06061,2026-01-31 10:32:28.991325,product_view,mobile,53,494.41223172748437
1a203af0-226e-40f9-ba55-9bbd8fd6b5e1,2026-01-31 10:32:28.991325,user_signup,mobile,42,479.0955906265883
d4e0f879-95e7-407f-9039-6609fe236ffa,2026-01-31 10:32:28.991325,add_to_cart,web,78,375.7663368237541
ef1d12a2-b423-424c-a933-764b3d7000f7,2026-01-31 10:32:28.991325,product_view,web,57,368.8033994840607
5ef6eae8-cd77-4a79-b03b-8cd090611d62,2026-01-31 10:32:28.991325,purchase,mobile,62,6.523170494914352
e8b2ec2e-dfdc-4b4c-8e04-5dd83ed529bc,2026-01-31 10:32:28.991325,user_signup,web,34,439.304974953068
4993e83c-4a67-4512-9b18-fa4acbc5823d,2026-01-31 10:32:28.991325,user_signup,mobile,2,97.31682466184918
e0c650ca-58c4-44e5-b631-4bd91856bd8e,2026-01-31 10:32:28.991325,user_signup,mobile,5,164.83143166477007
6c5ee13e-0d52-453e-9001-3caa808314e2,2026-01-31 10:32:28.991325,purchase,web,27,445.5893031992366
c4af0a61-3206-4795-bee6-fc750f1c7144,2026-01-31 10:32:28.991325,product_view,mobile,79,138.3047938800136
d86b2a64-1452-430c-bf98-b7ec29dbcc9a,2026-01-31 10:32:28.991325,purchase,web,72,494.2213935546977
b5c3b140-ed86-4716-be3d-a6c4c07da5d1,2026-01-31 10:32:28.991325,product_view,mobile,95,49.925257447162124
9daf49d3-1959-4c62-a335-87d08555f72f,2026-01-31 10:32:28.991325,product_view,mobile,66,214.8301175879974
887ca77b-0ce7-4d32-8ac2-a11bb4b24bcc,2026-01-31 10:32:28.991325,purchase,mobile,33,76.84058404248769
7ae7fabd-dd78-4697-9766-b8029b25c2ff,2026-01-31 10:32:28.991325,user_signup,mobile,6,459.3507762977216
513caead-4e6e-4ba7-bcfe-4f68f52481eb,2026-01-31 10:32:28.991325,user_signup,mobile,79,365.89399121933417
f4560d57-b480-41d9-a7a0-e93edf79851d,2026-01-31 10:32:28.991325,add_to_cart,mobile,73,363.8065272738586
3066a9d4-f553-4808-b2b6-af876f0ea474,2026-01-31 10:32:28.991325,purchase,web,72,143.33256222980233
c26c333f-0878-4c58-9f43-426590256cf2,2026-01-31 10:32:28.991325,add_to_cart,web,40,438.2595189105019
e43ea655-512a-44bd-a670-3664af68feaa,2026-01-31 10:32:28.991325,product_view,web,80,337.2757960787146
93056f76-3e59-4a22-a6de-fcbd131d966b,2026-01-31 10:32:28.991325,product_view,mobile,41,481.95461334487885
6f240e24-2ad7-465e-abe6-b74aed36e3e4,2026-01-31 10:32:28.991325,product_view,web,27,111.4709032958465
d78d9034-ebaf-4de0-9bfb-7a383eeca595,2026-01-31 10:32:28.991325,product_view,web,48,492.25907493218443
87401da2-c2ab-4299-ad50-5591770f258b,2026-01-31 10:32:28.991325,product_view,web,13,313.7263793638539
0aa07407-1cf4-46a6-b60e-cbf9c2de6422,2026-01-31 10:32:28.991325,user_signup,web,28,489.7369006216869
5baa4115-713e-4bdc-9378-769499f60e42,2026-01-31 10:32:28.991325,purchase,web,24,27.114452152476158
2bf49091-da7f-4dea-a899-146fa8ec2623,2026-01-31 10:32:28.991325,purchase,mobile,66,389.6722719645486
0b81a4c3-9889-4c6e-af38-bef90ea1cb25,2026-01-31 10:32:28.991325,product_view,mobile,92,322.25694014113463
5563b21d-700a-455f-ad43-8a3c1f6d351f,2026-01-31 10:32:28.991325,purchase,web,28,414.9252933307484
77d3aab1-3911-4f70-a7d6-a56b7be89ef1,2026-01-31 10:32:28.991325,product_view,mobile,61,387.8273199354909
67f465d5-8054-4c39-bc35-3be6b99e0259,2026-01-31 10:32:28.991325,user_signup,web,85,171.65048639274238
749531c3-3a53-4212-a769-5776e9bd3d80,2026-01-31 10:32:28.991325,user_signup,web,26,334.57655833253585
83b7e22e-9917-4f6e-b77e-c0a6a2b54c00,2026-01-31 10:32:28.991325,add_to_cart,mobile,86,361.97649773856585
e2018035-e234-42d7-a633-2271952bb834,2026-01-31 10:32:28.991325,purchase,web,96,199.51195376614317
dfdd43b5-d058-477d-a825-5c93b769f040,2026-01-31 10:32:28.991325,purchase,web,50,480.7783756822524
12fbf82e-1ab9-4d06-b411-9cd6062b7536,2026-01-31 10:32:28.991325,add_to_cart,mobile,58,431.7383377815089
d56c14d4-ab4a-4888-953e-024c368a2158,2026-01-31 10:32:28.991325,product_view,mobile,70,433.92088025090925
0357e05c-6655-4375-89e2-e4ef0df04825,2026-01-31 10:32:28.991325,purchase,mobile,20,226.38754427683517
70f3b4ec-b020-46f8-96c7-7d38d362197f,2026-01-31 10:32:28.991325,product_view,web,66,304.3399370509797
11cb081f-3af7-4c7d-9b58-ac521184b0c2,2026-01-31 10:32:28.991325,purchase,web,77,352.92174280015263
22833fc4-4aa1-4d15-a604-ce792d2f05f5,2026-01-31 10:32:28.991325,user_signup,web,68,85.5363069522389
4c4586e3-cce7-4e2f-9f8e-a15a10ca4e2d,2026-01-31 10:32:28.991325,purchase,mobile,26,338.1190605030569
5a19cc26-3ed6-4944-822b-33f3fe4837c7,2026-01-31 10:32:28.991325,product_view,web,32,310.0542942420879
99a2c69b-be07-4441-bf4d-08254ddffdde,2026-01-31 10:32:28.991325,purchase,mobile,93,255.40560698047153
ddee9e27-212e-41d2-b047-49365d98565a,2026-01-31 10:32:28.991325,add_to_cart,mobile,33,240.0468267576247
2ef0a643-13e0-44ec-95cd-8bbd100d749d,2026-01-31 10:32:28.991325,purchase,mobile,64,61.7628507954466
4addc130-84fc-4574-8e50-c84bbee6e47e,2026-01-31 10:32:28.991325,product_view,web,55,336.32491394416326
358c4dbd-c1a6-4987-92b8-c12b2088de66,2026-01-31 10:32:28.991325,add_to_cart,mobile,98,466.80120167770366
bc1f2629-a443-430f-9669-2b3df79c5a8e,2026-01-31 10:32:28.991325,purchase,mobile,96,155.56559498453
faf194b2-ce1f-4080-8758-8c03600415da,2026-01-31 10:32:28.991325,product_view,mobile,20,380.56837079628446
418728cb-3236-493b-86f2-0c26c2e3a21c,2026-01-31 10:32:28.991325,purchase,web,71,407.25605265595544
6ffd6476-5fdb-4cb5-98e1-e8e2fe21c51c,2026-01-31 10:32:28.991325,product_view,mobile,100,491.0094104468451
42bc244d-c8a8-4983-8f94-cf888897db27,2026-01-31 10:32:28.991325,add_to_cart,mobile,16,73.18455664372811
e7c65440-44cb-4471-b3d5-5cf8172b6dca,2026-01-31 10:32:28.991325,product_view,mobile,22,367.9146396177518
18fd55b4-b71e-4cd9-8611-47e37c8391e2,2026-01-31 10:32:28.991325,add_to_cart,mobile,89,163.23067377586287
023a4770-233f-48ce-a5ee-6517f2e51d39,2026-01-31 10:32:28.991325,user_signup,web,24,283.37817955265723
a3d91fc9-1c66-4da4-943f-1f7b56eb7bdc,2026-01-31 10:32:28.991325,product_view,mobile,24,376.6873752254888
7ecf72dc-a6c2-4232-9bc5-fee04878c909,2026-01-31 10:32:28.991325,product_view,mobile,55,55.01844502576572
5c8330f8-8fdf-457b-9496-4d4ed5b51d2f,2026-01-31 10:32:28.991325,purchase,mobile,65,216.6486847454963
e6d6dfb0-e32a-4467-95b6-45eaabfd4a33,2026-01-31 10:32:28.991325,purchase,web,51,289.8978534146274
b3a6c25b-a61b-44b8-9999-12050b9cb05e,2026-01-31 10:32:28.991325,purchase,mobile,22,81.61567058504586
fb9b7caa-cba7-493e-a118-189ff24fc00a,2026-01-31 10:32:28.991325,add_to_cart,mobile,27,64.1878992898715
750adbcc-0d1a-49b6-ae7b-5d43f59e5e7f,2026-01-31 10:32:28.991325,user_signup,mobile,38,235.15868053979196
5d2026e5-f49b-478b-8bb2-71eac1ea2a08,2026-01-31 10:32:28.991325,user_signup,web,61,214.20278034359214
812531c5-3c54-479a-8439-20695f41ba62,2026-01-31 10:32:28.991325,product_view,web,4,50.25686358438748
2faa417a-0e0e-4006-b54b-2e71faa04b35,2026-01-31 10:32:28.991325,purchase,web,100,371.15251814979786
62384cf8-19c6-4e80-8166-2aeba0938ef9,2026-01-31 10:32:28.991325,user_signup,web,94,325.34732276507333
ffa35fae-9025-478f-af0a-dc5e4fbcdf48,2026-01-31 10:32:28.991325,user_signup,web,91,204.78310405439285
3b4c49fe-41f3-45e9-b84d-c8d42cec007d,2026-01-31 10:32:28.991325,user_signup,web,18,349.5912294821458
1bf83f69-cfe5-4698-99de-9101869314c6,2026-01-31 10:32:28.991325,purchase,web,61,159.6989667720899
66e8f005-8f97-4d3c-8c27-45cd6919ab6d,2026-01-31 10:32:28.991325,add_to_cart,mobile,56,426.89545684124073
28691217-be53-4fac-a29e-694f7d860c78,2026-01-31 10:32:28.991325,user_signup,mobile,75,208.51786845289152
62cc0d47-ab94-4587-b593-fb14e5ce98ab,2026-01-31 10:32:28.991325,add_to_cart,mobile,100,218.98529348496268
96cc31ff-5572-4d47-b0d7-44618e1816a4,2026-01-31 10:32:28.991325,user_signup,mobile,73,297.69985430162666
f330fcbe-2bf3-4cec-8c35-04ebc26e31a3,2026-01-31 10:32:28.991325,product_view,mobile,63,22.222674203901388
16b332f8-4207-4bb3-860b-0fc4afd18a94,2026-01-31 10:32:28.991325,user_signup,mobile,16,13.314359285842134
98fb0b4e-517f-4375-bb9e-cd6c32261187,2026-01-31 10:32:28.991325,user_signup,mobile,44,336.1426562476115
13d0cbc7-29a1-4d23-87b4-ca249a874351,2026-01-31 10:32:28.991325,product_view,web,87,406.30708396554655
d0354556-1bd7-43a5-8221-d38a293a441e,2026-01-31 10:32:28.991325,product_view,mobile,99,370.8949602676965
a4b1f0d2-bfa3-4901-bb5e-d8ea9bc54519,2026-01-31 10:32:28.991325,user_signup,mobile,71,441.94880331465663
9fdf3b1e-070a-4fdf-90fd-ae83e659a11e,2026-01-31 10:32:28.991325,purchase,web,21,297.56834337725576
a4117e96-55ea-4ba4-a0c8-eb538093bd0f,2026-01-31 10:32:28.991325,add_to_cart,web,45,335.55627268557055
f621d390-cf24-4506-a1e7-1c63a5a804e8,2026-01-31 10:32:28.991325,user_signup,web,62,156.46190992827806
1d42901a-cb5f-46ed-aa14-41ebaad7c4c6,2026-01-31 10:32:28.991325,user_signup,mobile,2,97.796038156726
b4c8f187-518e-4307-b50f-f973ae3bf485,2026-01-31 10:32:28.991325,user_signup,mobile,74,190.9893711455214
343ecf30-a7b2-4c93-ab3d-1e4c0c5e0eff,2026-01-31 10:32:28.991325,purchase,mobile,79,127.97187059751468
dc843e31-8b55-48a1-9854-71d4d840c284,2026-01-31 10:32:28.991325,product_view,web,6,27.437459062173712
e815d8a7-5e26-4c0e-9d65-85ebd720d6c9,2026-01-31 10:32:28.991325,product_view,mobile,35,418.14196665001674
8be434d8-17cd-4d90-9607-886be9d2269b,2026-01-31 10:32:28.991325,product_view,web,82,107.55773439340413
608cf40c-a39f-454d-99f5-6c99ddcc5790,2026-01-31 10:32:28.991325,add_to_cart,mobile,51,251.77104653244027
ec98869c-1403-4b70-a31d-99806c7e3b15,2026-01-31 10:32:28.991325,add_to_cart,web,4,6.417525210708934
65295b01-591c-46f0-9931-c92f271dd4aa,2026-01-31 10:32:28.991325,purchase,mobile,97,235.9554331670469
ed7324a4-d53e-4e55-a559-7bc2b1043e2d,2026-01-31 10:32:28.991325,add_to_cart,mobile,100,312.94933923473985
12b412ea-6c00-4546-9342-c2e427bfb0a4,2026-01-31 10:32:28.991325,add_to_cart,web,31,89.09047903833415
b9b50ddd-ea65-4d00-bc75-2e02c44871ab,2026-01-31 10:32:28.991325,user_signup,web,71,111.6515656039975
481a399a-2cf6-4167-9bdd-0793aa6f3d71,2026-01-31 10:32:28.991325,user_signup,web,64,398.4485547130449
7e72d75a-2dad-4a93-94d1-4e4f75a77701,2026-01-31 10:32:28.991325,user_signup,mobile,45,368.91725122127536
7bed1e61-846c-4e2d-a2c9-d35b7df97528,2026-01-31 10:32:28.991325,purchase,web,81,58.55918838750883
3807c60c-7c1f-4db3-b562-9bede71901d0,2026-01-31 10:32:28.991325,product_view,web,97,329.20913576375887
d462aeb1-6c13-4444-a28f-d8a2a85435d7,2026-01-31 10:32:28.991325,product_view,web,12,363.56521931460725
3d6abc2d-9ca4-4cc9-b123-cbc4052611d0,2026-01-31 10:32:28.991325,purchase,web,12,103.26645451519144
7aa25150-1fd1-4564-9ad0-f46d1bd58976,2026-01-31 10:32:28.991325,user_signup,mobile,15,311.4872351684144
ddd01909-4535-468b-b520-347aa30b8dcb,2026-01-31 10:32:28.991325,purchase,web,34,275.06252001376487
844ce825-8252-47c8-b5d9-aa2447239735,2026-01-31 10:32:28.991325,user_signup,mobile,55,37.630314537206175
085ce2e3-90ea-4ebe-a2fc-b05db11ab2b4,2026-01-31 10:32:28.991325,product_view,web,71,458.7908396308659
ee23067a-5a00-441a-a83b-eec8c534821b,2026-01-31 10:32:28.991325,purchase,web,35,268.1908028309096
fc1a33f7-96d6-4eff-886d-ad6eea5493de,2026-01-31 10:32:28.991325,product_view,web,97,254.09851848526935
3939c134-a123-41ae-bedf-1c9e35367676,2026-01-31 10:32:28.991325,add_to_cart,mobile,43,337.67927657338544
0fe78d38-ae57-4a80-91eb-7dfa971e1828,2026-01-31 10:32:28.991325,purchase,web,93,69.32546637299653
7332cbe6-a52a-4785-8e42-53734e9f58b8,2026-01-31 10:32:28.991325,product_view,web,28,383.0333124102762
e5a1f07e-d8e2-452a-a817-4938e7d65651,2026-01-31 10:32:28.991325,user_signup,mobile,36,150.200635939942
78e93c0e-ae3a-4ef7-bc84-8474bb9be2aa,2026-01-31 10:32:28.991325,user_signup,web,84,138.72000438704387
238d6f0f-926f-4ce5-b4a5-b754529506f2,2026-01-31 10:32:28.991325,user_signup,mobile,90,438.8512109094918
620e0f8d-f2f1-4f90-90ed-19721ea02d38,2026-01-31 10:32:28.991325,add_to_cart,web,12,66.10638260759262
ae30bb8e-521f-4ba1-a076-cbda2cd3b742,2026-01-31 10:32:28.991325,purchase,web,74,62.24298088370682
6a99c64d-0104-4a7f-a704-11f4fa1e7121,2026-01-31 10:32:28.991325,product_view,mobile,98,391.3667487841746
b576233c-fa8d-49c7-9ac7-461aa1a2a925,2026-01-31 10:32:28.991325,purchase,mobile,77,475.506815205931
b0ecf2aa-c6e1-4ed2-b5fd-a21f522fcfb4,2026-01-31 10:32:28.991325,purchase,web,10,47.140412186477356
065a425f-cbf7-435b-ba75-ad50cb161e5a,2026-01-31 10:32:28.991325,add_to_cart,web,85,492.8468931390193
435c4c7a-5c51-4fd1-9cbc-384ef895b22d,2026-01-31 10:32:28.991325,product_view,mobile,60,179.7614578428027
f68e9531-ee2b-4ac0-b5a2-7acbf40f2b99,2026-01-31 10:32:28.991325,add_to_cart,web,78,235.5458556638585
dbc98bae-acb7-4e4b-9fc8-4e3edc10e729,2026-01-31 10:32:28.991325,add_to_cart,web,33,201.7070306051041
bc939580-bfb9-4c7c-92ad-94fa5f82b009,2026-01-31 10:32:28.991325,user_signup,mobile,16,360.2559989182053
8db61fa5-30c3-4dc0-9d09-0709a44eaad1,2026-01-31 10:32:28.991325,user_signup,web,15,70.85767659798564
5514c9c8-909b-41db-ba02-654f0d4b4229,2026-01-31 10:32:28.991325,add_to_cart,web,8,34.99088439023068
fccec5b2-54c9-4427-bfe3-239a0223ba8b,2026-01-31 10:32:28.991325,product_view,mobile,27,445.6971038181382
66698521-83e5-4a93-86ab-0d92f84a906b,2026-01-31 10:32:28.991325,user_signup,web,92,5.999577264775805
9518404f-f1f7-4c6c-b68a-c73e4a136dc2,2026-01-31 10:32:28.991325,product_view,mobile,90,400.9739942983213
967da0f9-0712-4948-80f2-1b198793abb4,2026-01-31 10:32:28.991325,purchase,mobile,95,198.1465056388616
e760ae7c-df84-4697-9b89-eccd6e808e28,2026-01-31 10:32:28.991325,purchase,mobile,23,201.4776918606908
79f5a9cf-96ba-4f8e-915f-b59af8c77570,2026-01-31 10:32:28.991325,product_view,mobile,8,487.0841770658794
e170c512-4d2a-4ad6-9412-4cd41fe3bbde,2026-01-31 10:32:28.991325,user_signup,mobile,3,408.13019029529363
88a231ff-c23d-4ecb-9264-298896360afc,2026-01-31 10:32:28.991325,user_signup,web,90,77.74513270877176
58280e72-32ed-4afe-93e4-2941a57ebdf9,2026-01-31 10:32:28.991325,add_to_cart,web,40,293.6964901876732
0127bd83-a5e5-4c51-972b-d21f01de1c18,2026-01-31 10:32:28.991325,user_signup,web,38,257.1396871832651
98b51d15-cbc6-46b2-b26a-8cbf6c406524,2026-01-31 10:32:28.991325,product_view,mobile,80,399.20233564332744
48dce369-2a09-48cc-b0bc-c28a91133388,2026-01-31 10:32:28.991325,user_signup,web,98,77.50047117629776
d3c51736-8cb0-4b34-88c1-de125f72b2cc,2026-01-31 10:32:28.991325,user_signup,web,51,276.96045302642943
